FREQ,Frequency,REF_AREA,Reference area,VALUE,Value,UNIT_MEASURE,Unit of measure,BREAKS,COVERAGE,TITLE_TS,Series,1927-Q1,1927-Q2,1927-Q3,1927-Q4,1928-Q1,1928-Q2,1928-Q3,1928-Q4,1929-Q1,1929-Q2,1929-Q3,1929-Q4,1930-Q1,1930-Q2,1930-Q3,1930-Q4,1931-Q1,1931-Q2,1931-Q3,1931-Q4,1932-Q1,1932-Q2,1932-Q3,1932-Q4,1933-Q1,1933-Q2,1933-Q3,1933-Q4,1934-Q1,1934-Q2,1934-Q3,1934-Q4,1935-Q1,1935-Q2,1935-Q3,1935-Q4,1936-Q1,1936-Q2,1936-Q3,1936-Q4,1937-Q1,1937-Q2,1937-Q3,1937-Q4,1938-Q1,1938-Q2,1938-Q3,1938-Q4,1939-Q1,1939-Q2,1939-Q3,1939-Q4,1940-Q1,1940-Q2,1940-Q3,1940-Q4,1941-Q1,1941-Q2,1941-Q3,1941-Q4,1942-Q1,1942-Q2,1942-Q3,1942-Q4,1943-Q1,1943-Q2,1943-Q3,1943-Q4,1944-Q1,1944-Q2,1944-Q3,1944-Q4,1945-Q1,1945-Q2,1945-Q3,1945-Q4,1946-Q1,1946-Q2,1946-Q3,1946-Q4,1947-Q1,1947-Q2,1947-Q3,1947-Q4,1948-Q1,1948-Q2,1948-Q3,1948-Q4,1949-Q1,1949-Q2,1949-Q3,1949-Q4,1950-Q1,1950-Q2,1950-Q3,1950-Q4,1951-Q1,1951-Q2,1951-Q3,1951-Q4,1952-Q1,1952-Q2,1952-Q3,1952-Q4,1953-Q1,1953-Q2,1953-Q3,1953-Q4,1954-Q1,1954-Q2,1954-Q3,1954-Q4,1955-Q1,1955-Q2,1955-Q3,1955-Q4,1956-Q1,1956-Q2,1956-Q3,1956-Q4,1957-Q1,1957-Q2,1957-Q3,1957-Q4,1958-Q1,1958-Q2,1958-Q3,1958-Q4,1959-Q1,1959-Q2,1959-Q3,1959-Q4,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4
Q,Quarterly,CN,China,N,Nominal,628,"Index, 2010 = 100",,,,Q:CN:N:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8675,77.0645,77.9195,78.005,79.544,80.855,81.824,82.1375,84.218,86.498,89.1486,89.8611,90.8301,91.2576,90.7446,89.6901,90.4026,92.3406,94.7631,97.7556,100.0071,100.3776,101.8596,103.5126,104.2822,104.4817,104.1967,103.6551,103.1136,103.2561,103.6551,105.5932,108.5572,111.0082,113.0602,114.2857,114.3427,111.7207,109.1557,107.8162,107.5882,108.2437,108.8422,111.5332,113.8325,116.4238,119.1975,120.6209,122.9931,124.38,125.1464,125.8764,127.7012,131.5698,134.1611,135.4384,137.1538,138.5041,139.2341,139.4895,140.256,141.5698,142.4458,143.7231,145.402,145.9129,144.745,143.5042,142.2268,141.1319,139.3801,138.6866,138.4233,136.6639,
Q,Quarterly,LU,Luxembourg,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:LU:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7277,6.005,1.4898,2.2548,0.2741,-1.9362,-2.4656,-0.433,5.9692,3.8559,6.4209,5.4389,1.046,4.9272,3.3273,5.3969,4.53,4.0763,4.3629,3.8423,5.3928,4.6556,5.6855,4.2497,2.4635,4.9324,5.0112,5.0731,7.05,5.4367,5.5022,3.7118,4.9512,5.5722,5.6871,7.7749,6.9759,6.4129,4.9293,4.2039,6.3752,5.0802,7.569,9.163,7.0205,11.3656,11.2582,10.7345,14.16,13.2521,13.8393,16.691,17.1689,13.4499,13.2026,12.1174,10.2273,11.6775,11.0277,5.5153,-1.6821,-5.8917,-13.6245,
Q,Quarterly,CO,Colombia,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:CO:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1413,44.3238,25.2344,33.2232,29.4455,21.2853,28.3904,26.8002,16.1914,27.7151,17.7269,20.754,23.6231,17.7374,21.5294,16.1946,18.4672,20.4378,25.6256,30.4446,33.5448,30.5844,31.2633,34.1203,28.2569,33.79,29.5251,25.0158,26.1665,20.9025,16.2971,12.6298,8.9677,8.3011,10.3192,14.2913,16.0329,15.1722,10.4678,3.9862,0.6368,-2.3695,-3.1832,-0.5835,0.8911,2.8841,1.6554,-1.0761,4.1715,1.3534,4.1269,10.2009,-1.2989,2.5922,1.5488,-2.3935,0.505,0.9754,1.2007,5.7979,8.6236,7.7985,10.2325,11.8012,9.0823,9.5964,9.8258,4.824,10.1268,11.7151,14.6709,14.7734,18.2146,17.7814,14.355,16.1859,15.7055,16.1216,16.8847,14.9578,11.7837,9.1116,9.2549,8.7665,7.8881,7.6357,6.1184,9.0289,6.0161,7.7761,10.305,7.4438,11.0996,10.3851,8.9344,10.543,10.2436,9.8211,10.6098,8.2989,9.225,7.4952,7.8269,7.3488,7.1898,10.0078,9.1836,8.7649,10.5219,9.4896,9.5719,10.0556,5.9439,6.6626,6.7862,7.3057,6.9994,7.1067,4.6462,3.5648,5.6339,3.3736,6.408,6.4407,5.6809,1.1406,1.3274,1.9318,2.1555,7.947,6.8764,7.0919,8.5309,7.4046,7.4565,5.9418,8.883,7.1207,7.0289,
Q,Quarterly,NO,Norway,R,Real,771,"Year-on-year changes, in per cent",,,,Q:NO:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.723,-3.3946,-0.0438,6.0035,14.3089,12.2739,12.1898,8.1168,4.5006,5.644,3.4759,5.4442,7.183,7.63,7.4874,8.2067,7.5831,10.6177,9.6455,8.6899,11.5557,10.5481,8.703,4.1346,3.95,5.4895,9.0852,15.6644,17.7785,16.2082,10.0739,6.4963,3.5492,0.8461,5.2466,5.5689,6.3345,6.1693,1.7732,0.5244,-2.6957,-3.2513,0.0935,2.7861,10.7913,9.3331,9.3781,9.2032,6.1751,6.8721,7.371,6.0398,7.8701,9.9411,12.6579,13.8171,15.3141,14.8469,11.266,6.1285,0.1114,-2.0438,-6.5022,-10.1058,-7.472,-4.5184,1.8914,10.0301,7.5075,6.4091,4.7091,4.1317,6.9691,5.836,6.7206,7.0458,5.4355,6.4425,6.6921,5.5854,4.9739,3.721,0.1326,-1.2502,-1.7404,-0.4841,1.2976,3.6932,5.138,4.3037,4.0038,1.9845,1.3664,1.9762,3.7704,6.3043,7.3463,4.7131,0.9569,-0.5963,-3.0061,-0.7252,-0.3156,-1.0525,0.0374,-0.4513,0.6866,0.9533,0.746,1.5334,3.3108,6.1794,7.9372,9.2943,6.7147,3.1975,3.2554,0.4986,-1.7854,-3.7706,-6.2726,-6.2215,-5.5301,-5.0276
Q,Quarterly,FR,France,R,Real,771,"Year-on-year changes, in per cent",,,,Q:FR:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.123,-0.3581,1.0075,1.8648,2.6602,3.1655,2.9361,2.5873,2.989,2.8757,2.9085,3.1788,2.2747,1.1485,0.6051,0.1195,-1.1681,-0.3775,0.4705,1.7517,4.1367,5.8351,6.5793,6.2185,6.6524,5.0913,4.4719,4.7728,3.8449,2.8237,1.4307,0.916,0.7287,1.6467,2.6832,3.8306,4.8344,6.2363,6.6666,4.488,2.2357,-0.691,-3.7559,-5.4057,-6.5876,-7.0735,-5.1295,-4.0586,-3.9211,-3.5796,-4.1585,-4.2246,-3.6601,-3.366,-3.6756,-3.3385,-3.0951,-3.0432,-2.2026,-1.2703,0.5873,1.9929,2.5433,3.0804,2.3863,3.0709,4.259,5.0057,6.7356,7.5926,8.2791,8.8321,8.9983,8.6103,8.1568,7.3965,6.2309,5.8341,5.0255,3.9968,3.6627,2.8672,1.4897,-0.1854,-2.7625,-4.9639,-5.4789,-5.2835,-4.4414,-3.5938,-3.1124,-2.7183,-2.2293,-1.756,-1.6081,-1.6367,-2.5095,-2.5937,-2.7084,-2.8359,-1.2389,-2.2326,-1.14,0.2874,-3.8375,1.5021,-1.2651,-1.146,1.738,-0.978,1.7613,2.1146,4.6099,4.3625,6.4233,5.9286,8.1185,8.8037,7.1686,6.737,5.9535,5.3748,5.0237,6.2154,5.159,6.0423,7.1232,7.4201,8.3454,9.1597,9.3731,9.8087,11.5977,11.2426,11.9857,12.9879,13.2027,13.4642,13.0854,12.8333,11.7898,10.3888,8.9463,8.1525,6.6894,5.2823,4.3759,3.0306,1.1004,-0.5777,-2.578,-4.9866,-6.954,-7.8173,-6.3287,-3.5774,-0.0671,3.0088,4.2431,5.0461,4.7372,4.4349,3.7051,1.2348,-0.5556,-2.1472,-3.4921,-3.5477,-3.031,-2.8805,-2.8064,-2.1731,-2.1704,-1.7866,-1.6464,-2.4174,-1.639,-2.1787,-1.4506,-0.193,0.3421,0.7102,1.2036,1.0911,1.5561,2.3859,2.3324,2.1736,1.5454,0.8896,0.4845,1.3108,1.6963,2.0486,2.3787,2.6614,3.6431,4.8798,4.5344,5.7754,4.753,4.6149,5.3143,4.0455,3.2125,1.4119,0.5385,-1.2831,-2.9369,-4.2774,-5.8948,
Q,Quarterly,5R,Advanced economies,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:5R:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4696,-9.3335,-7.9702,-5.0618,-1.2353,1.0677,2.0691,0.7135,-0.1976,-0.8554,-1.0757,-0.1426,-0.4521,0.5774,1.1508,1.4452,2.7803,3.2038,3.6603,4.5483,4.6495,4.7671,4.1701,3.6907,3.462,3.7053,4.043,4.3444,4.55,4.8396,5.0834,5.0702,5.2209,5.4346,5.3074,5.3089,5.1909,4.9505,4.5679,4.2335,3.8851,3.1675,3.0683,3.0828,3.6295,4.2916,4.162,5.2996,7.0295,8.4367,11.4314,12.9394,12.9634,14.2393,12.6264,8.628,4.9297,1.4284,0.0672,1.3761,
Q,Quarterly,NL,Netherlands,R,Real,628,"Index, 2010 = 100",,,,Q:NL:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.646,31.6676,32.1718,32.3006,32.4789,32.8292,32.7269,32.9703,33.4824,34.091,34.1355,34.9964,35.6104,36.7432,37.1543,38.2767,39.4534,40.5623,40.9248,41.5744,41.5887,42.209,42.9191,44.0831,45.4335,48.8543,51.6514,54.1913,59.8305,66.6797,66.8153,67.3089,68.7813,71.7671,65.7605,65.2288,63.9105,63.438,61.1887,58.6027,56.9216,55.2721,50.7416,49.9236,49.2941,46.441,43.5085,40.1795,38.5178,37.79,37.7589,36.5197,36.9657,38.089,37.7849,36.2844,36.1958,35.9542,36.0703,35.1993,35.1117,35.4464,34.9885,34.9431,35.9735,36.5212,37.488,37.0735,38.3617,39.1067,38.8433,38.7777,39.2361,40.5273,40.7125,40.5539,41.5173,42.6225,42.9951,42.7499,42.5453,43.5796,41.9401,41.1439,41.5546,42.3796,41.8944,42.3778,44.0034,42.746,45.0859,44.8292,45.4595,46.225,47.0249,47.7013,49.153,49.4413,50.9149,50.0276,50.5274,50.8672,52.2285,52.6371,53.622,55.1288,56.9747,57.7736,59.4291,60.6615,62.0636,62.8942,64.3132,65.5234,67.5793,69.0458,71.4103,73.8218,77.6037,80.5138,83.9083,86.243,89.5291,90.7641,91.6729,92.6667,94.7237,94.9415,95.5118,95.7416,97.1343,96.7665,96.9496,97.2373,97.8464,98.8401,99.84,99.9779,101.4508,101.5018,102.0154,102.3163,103.4583,103.6279,105.0653,105.3465,106.4641,107.4487,108.3531,107.935,110.4925,111.0288,110.1888,108.796,109.7215,107.869,106.2678,102.0939,102.1046,101.7444,101.0185,99.7261,100.1242,99.1442,98.69,95.9669,95.1061,93.3883,91.1009,88.5648,84.6866,84.5478,81.7,79.2635,79.3484,79.5703,79.7981,79.4879,79.6293,80.4544,81.7231,81.1766,82.5511,83.4114,85.0028,84.8093,86.6428,87.805,89.3094,90.0796,91.7822,93.982,96.4555,96.9137,99.0842,100.5123,101.7226,102.2649,102.542,104.2775,106.4238,108.0791,109.8338,112.265,116.3743,119.7394,125.5218,127.2204,129.2216,129.8612,125.3944,120.4763,121.0197,117.5907,117.6458,
Q,Quarterly,RU,Russia,R,Real,771,"Year-on-year changes, in per cent",,,,Q:RU:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8731,17.5132,15.9438,10.7552,10.6197,6.8947,6.3642,7.4018,13.327,16.7951,16.2194,14.9736,11.2055,7.7639,8.0542,11.0725,18.3972,27.7724,40.78,51.4479,51.3046,42.3552,27.954,15.7364,10.5272,10.1515,10.4527,5.2187,-2.757,-10.6611,-15.7354,-14.2639,-4.7919,1.5238,4.3801,4.9118,-28.5625,-28.0373,-26.659,-24.6327,8.2737,10.1174,9.755,9.7006,-0.3255,-2.0709,-3.5913,-5.8533,-5.1622,-5.997,-5.6893,-6.1428,-9.657,-11.0914,-13.3894,-15.3466,-13.0158,-12.4673,-11.3276,-9.3035,-8.4084,-7.5903,-6.7002,-5.4552,-1.9373,-0.7976,0.1882,1.0009,1.9727,1.8337,3.6458,3.011,4.5877,4.8162,5.8539,9.1336,5.228,7.8632,7.2246,6.1326,18.7874,10.7048,10.9364,9.689,-6.8821,-1.8472,-3.2236,
Q,Quarterly,IL,Israel,R,Real,628,"Index, 2010 = 100",,,,Q:IL:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4356,91.0896,91.8227,91.6687,93.0595,93.6963,96.1211,97.8219,99.5988,100.6016,97.7945,98.9585,99.6851,99.9908,99.8034,98.1234,98.6732,97.8239,96.8562,97.8947,97.8986,96.9303,97.0147,95.6527,92.3655,92.679,90.5467,89.1644,89.0051,86.6799,86.3695,86.1303,89.3967,88.3564,85.2867,83.8813,82.9989,79.883,81.303,80.7388,81.5752,81.9582,81.1545,79.1726,79.4358,80.3424,80.2235,80.286,80.9012,78.5331,78.3655,77.3274,77.1125,77.088,77.8906,76.5475,77.8062,78.1704,80.3115,81.0542,83.1212,85.1959,88.2402,92.5261,96.7735,98.926,100.8579,103.3274,106.2643,107.4343,107.4,106.231,106.6784,106.9499,108.2438,111.8561,115.4071,115.577,116.6328,118.3692,122.6066,123.5233,122.731,124.4195,128.6823,130.0981,131.6408,135.0675,139.0698,140.8344,143.2149,144.6414,145.6045,146.8258,148.889,147.1808,145.8647,145.2744,144.3485,143.4864,145.2187,145.2851,146.485,147.9627,150.0776,150.2197,151.6161,154.4849,157.1338,159.6311,162.5963,168.4199,175.1366,180.0222,185.5321,186.8648,185.2239,180.8096,178.5196,
Q,Quarterly,RS,Serbia,R,Real,628,"Index, 2010 = 100",,,,Q:RS:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.2788,144.82,141.296,101.6898,93.3871,80.8734,76.5236,73.263,72.1121,69.9859,65.5127,69.8321,82.2187,87.2521,86.2972,87.5001,92.4387,91.9171,87.8847,87.9877,90.5808,91.7851,92.6089,89.4007,85.3742,82.515,84.1313,83.8056,81.2945,79.875,80.112,80.4624,82.0664,83.7913,89.7353,93.4292,96.3338,96.1195,96.5402,97.5271,99.0219,99.7649,101.647,99.5331,94.4648,88.7036,85.1457,83.2574,84.2782,82.6326,79.8598,74.6439,71.1626,69.2056,70.0846,71.7322,73.0603,73.3724,72.2708,73.4091,76.5816,76.0408,73.6151,73.1088,74.2884,78.9242,87.0145,88.7529,81.749,82.277,83.7631,84.6877,85.4121,85.8977,87.4841,89.5374,90.8656,92.1829,95.067,97.1024,97.8544,99.7038,101.3525,103.6456,104.9115,105.5307,107.0592,108.0236,109.4674,109.416,109.0229,107.9781,106.943,105.8246,105.89,
Q,Quarterly,IL,Israel,N,Nominal,628,"Index, 2010 = 100",,,,Q:IL:N:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6137,48.3843,50.4814,52.248,53.6968,54.9805,57.4969,60.2548,63.089,66.3045,65.5673,67.6008,69.647,71.5915,72.9768,72.4558,72.7989,73.3327,73.3835,77.9208,77.4759,76.9549,77.8826,77.5649,74.1969,75.0357,73.4471,72.3032,71.7059,70.7908,71.2357,70.9688,74.7688,76.2813,74.8959,73.7521,73.015,69.952,70.2825,69.4691,69.9774,71.2738,70.5748,68.7828,68.6684,70.0537,70.9433,71.5534,72.1253,70.9179,70.6765,68.7828,68.3634,68.8717,70.8925,69.9902,71.4898,73.32,76.8405,77.5268,78.9629,82.4326,87.0969,91.6468,95.1546,98.4209,101.5474,104.8772,108.6646,111.2573,111.6513,110.5074,111.0793,112.5028,114.549,118.2601,121.8441,123.0769,125.4281,127.4616,131.1219,132.6216,131.9861,133.7146,136.4598,139.0779,141.0098,143.9075,146.7289,149.2962,152.5371,153.6936,154.3545,156.3245,158.2054,156.8583,154.8883,155.8034,155.3204,154.5452,156.1592,157.6844,158.358,160.061,161.5988,161.2684,162.7681,165.9581,169.0846,173.66,178.4005,185.4542,194.7955,204.0352,213.3384,216.4776,216.6937,214.3425,212.9826,
